round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
91,17,40,2,8,0.8507,0.68,0.9524,0.7727,0.9171
92,16,40,3,8,0.8358,0.6667,0.9302,0.7442,0.8459
93,10,49,0,8,0.8806,0.5556,1.0,0.7143,0.881
94,20,42,1,4,0.9254,0.8333,0.9767,0.8889,0.9632
95,14,42,2,9,0.8358,0.6087,0.9545,0.7179,0.8745
96,9,46,1,11,0.8209,0.45,0.9787,0.6,0.8851
97,10,43,2,12,0.791,0.4545,0.9556,0.5882,0.9354
98,10,50,2,5,0.8955,0.6667,0.9615,0.7407,0.9038
99,12,45,2,8,0.8507,0.6,0.9574,0.7059,0.8926
100,20,38,1,8,0.8657,0.7143,0.9744,0.8163,0.8984
101,10,52,0,5,0.9254,0.6667,1.0,0.8,0.9795
102,22,36,1,8,0.8657,0.7333,0.973,0.8302,0.9243
103,9,47,0,11,0.8358,0.45,1.0,0.6207,0.8553
104,14,44,0,9,0.8657,0.6087,1.0,0.7568,0.8626
105,12,48,0,7,0.8955,0.6316,1.0,0.7742,0.9452
106,14,46,2,5,0.8955,0.7368,0.9583,0.8,0.9342
107,18,42,2,5,0.8955,0.7826,0.9545,0.8372,0.9427
108,7,48,1,11,0.8209,0.3889,0.9796,0.5385,0.8696
109,15,43,1,8,0.8657,0.6522,0.9773,0.7692,0.9506
110,22,34,0,11,0.8358,0.6667,1.0,0.8,0.9064
111,15,44,2,6,0.8806,0.7143,0.9565,0.7895,0.9327
112,17,43,2,5,0.8955,0.7727,0.9556,0.8293,0.9525
113,17,42,2,6,0.8806,0.7391,0.9545,0.8095,0.915
114,16,45,1,5,0.9104,0.7619,0.9783,0.8421,0.9462
115,22,37,0,8,0.8806,0.7333,1.0,0.8462,0.9459
116,10,42,2,13,0.7761,0.4348,0.9545,0.5714,0.8132
117,18,37,0,12,0.8209,0.6,1.0,0.75,0.9333
118,16,42,0,9,0.8657,0.64,1.0,0.7805,0.9133
119,17,46,2,2,0.9403,0.8947,0.9583,0.8947,0.9671
120,13,40,3,11,0.791,0.5417,0.9302,0.65,0.9205
121,11,46,1,9,0.8507,0.55,0.9787,0.6875,0.8883
122,13,34,2,18,0.7015,0.4194,0.9444,0.5652,0.8728
123,14,44,0,9,0.8657,0.6087,1.0,0.7568,0.8814
124,14,46,1,6,0.8955,0.7,0.9787,0.8,0.916
125,12,48,0,7,0.8955,0.6316,1.0,0.7742,0.9594
126,9,50,0,8,0.8806,0.5294,1.0,0.6923,0.9059
127,23,36,1,7,0.8806,0.7667,0.973,0.8519,0.9072
128,22,34,2,9,0.8358,0.7097,0.9444,0.8,0.9373
129,15,44,0,8,0.8806,0.6522,1.0,0.7895,0.9279
130,16,42,2,7,0.8657,0.6957,0.9545,0.7805,0.9338
131,16,41,2,8,0.8507,0.6667,0.9535,0.7619,0.9215
132,16,44,1,6,0.8955,0.7273,0.9778,0.8205,0.9313
133,17,41,1,8,0.8657,0.68,0.9762,0.7907,0.9143
134,14,45,0,8,0.8806,0.6364,1.0,0.7778,0.8798
135,16,42,2,7,0.8657,0.6957,0.9545,0.7805,0.8706
136,13,46,0,8,0.8806,0.619,1.0,0.7647,0.8623
137,14,48,0,5,0.9254,0.7368,1.0,0.8485,0.9243
138,15,42,1,9,0.8507,0.625,0.9767,0.75,0.8837
139,14,43,1,9,0.8507,0.6087,0.9773,0.7368,0.8794
140,13,43,1,10,0.8358,0.5652,0.9773,0.7027,0.915
141,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.9434
142,15,38,3,11,0.791,0.5769,0.9268,0.6818,0.8612
143,21,39,0,7,0.8955,0.75,1.0,0.8571,0.9423
144,18,45,1,3,0.9403,0.8571,0.9783,0.9,0.97
145,14,49,0,4,0.9403,0.7778,1.0,0.875,0.9649
146,17,44,0,6,0.9104,0.7391,1.0,0.85,0.915
147,16,39,2,10,0.8209,0.6154,0.9512,0.7273,0.9174
148,19,38,0,10,0.8507,0.6552,1.0,0.7917,0.8675
149,18,42,2,5,0.8955,0.7826,0.9545,0.8372,0.9358
150,21,37,1,8,0.8657,0.7241,0.9737,0.8235,0.9147
151,19,42,1,5,0.9104,0.7917,0.9767,0.8636,0.9651
152,10,49,0,8,0.8806,0.5556,1.0,0.7143,0.8696
153,13,43,3,8,0.8358,0.619,0.9348,0.7027,0.8841
154,12,46,3,6,0.8657,0.6667,0.9388,0.7273,0.9048
155,21,36,2,8,0.8507,0.7241,0.9474,0.8077,0.9174
156,16,41,0,10,0.8507,0.6154,1.0,0.7619,0.939
157,9,47,0,11,0.8358,0.45,1.0,0.6207,0.8096
158,13,42,0,12,0.8209,0.52,1.0,0.6842,0.9257
159,18,39,0,10,0.8507,0.6429,1.0,0.7826,0.9322
160,19,39,0,9,0.8657,0.6786,1.0,0.8085,0.9332
161,16,46,2,3,0.9254,0.8421,0.9583,0.8649,0.977
162,13,42,1,11,0.8209,0.5417,0.9767,0.6842,0.905
163,8,55,0,4,0.9403,0.6667,1.0,0.8,0.903
164,10,46,1,10,0.8358,0.5,0.9787,0.6452,0.8957
165,21,41,1,4,0.9254,0.84,0.9762,0.8936,0.9781
166,15,41,3,8,0.8358,0.6522,0.9318,0.7317,0.8636
167,17,39,2,9,0.8358,0.6538,0.9512,0.7556,0.8977
168,18,40,2,7,0.8657,0.72,0.9524,0.8,0.9467
169,18,39,1,9,0.8507,0.6667,0.975,0.7826,0.8704
170,8,49,2,8,0.8507,0.5,0.9608,0.6154,0.8554
171,14,46,0,7,0.8955,0.6667,1.0,0.8,0.9327
172,15,41,2,9,0.8358,0.625,0.9535,0.7317,0.9157
173,14,46,1,6,0.8955,0.7,0.9787,0.8,0.8947
174,10,47,2,8,0.8507,0.5556,0.9592,0.6667,0.7687
175,20,44,0,3,0.9552,0.8696,1.0,0.9302,0.9704
176,19,38,0,10,0.8507,0.6552,1.0,0.7917,0.9655
177,12,43,2,10,0.8209,0.5455,0.9556,0.6667,0.898
178,16,39,1,11,0.8209,0.5926,0.975,0.7273,0.9
179,9,51,0,7,0.8955,0.5625,1.0,0.72,0.8762
180,20,41,2,4,0.9104,0.8333,0.9535,0.8696,0.9632
181,14,43,0,10,0.8507,0.5833,1.0,0.7368,0.9167
182,10,43,2,12,0.791,0.4545,0.9556,0.5882,0.8535
183,18,45,0,4,0.9403,0.8182,1.0,0.9,0.9293
184,8,45,3,11,0.791,0.4211,0.9375,0.5333,0.8103
185,19,42,2,4,0.9104,0.8261,0.9545,0.8636,0.9684
186,16,44,0,7,0.8955,0.6957,1.0,0.8205,0.9338
187,16,44,2,5,0.8955,0.7619,0.9565,0.8205,0.9193
188,17,42,0,8,0.8806,0.68,1.0,0.8095,0.9295
189,14,47,2,4,0.9104,0.7778,0.9592,0.8235,0.9592
190,12,43,2,10,0.8209,0.5455,0.9556,0.6667,0.8505
191,18,40,1,8,0.8657,0.6923,0.9756,0.8,0.8593
192,17,39,1,10,0.8358,0.6296,0.975,0.7556,0.8991
193,21,37,1,8,0.8657,0.7241,0.9737,0.8235,0.9319
194,13,47,0,7,0.8955,0.65,1.0,0.7879,0.9021
195,20,40,1,6,0.8955,0.7692,0.9756,0.8511,0.9259
196,12,47,0,8,0.8806,0.6,1.0,0.75,0.9202
197,16,34,0,17,0.7463,0.4848,1.0,0.6531,0.951
198,11,46,1,9,0.8507,0.55,0.9787,0.6875,0.9064
199,14,47,2,4,0.9104,0.7778,0.9592,0.8235,0.9308
200,11,46,1,9,0.8507,0.55,0.9787,0.6875,0.8543
201,13,45,0,9,0.8657,0.5909,1.0,0.7429,0.9081
202,23,38,0,6,0.9104,0.7931,1.0,0.8846,0.9465
203,11,46,3,7,0.8507,0.6111,0.9388,0.6875,0.8855
204,19,37,0,11,0.8358,0.6333,1.0,0.7755,0.8387
205,18,40,3,6,0.8657,0.75,0.9302,0.8,0.9428
206,17,42,0,8,0.8806,0.68,1.0,0.8095,0.941
207,21,38,0,8,0.8806,0.7241,1.0,0.84,0.9283
208,11,48,1,7,0.8806,0.6111,0.9796,0.7333,0.9252
209,8,44,2,13,0.7761,0.381,0.9565,0.5161,0.8354
210,20,35,2,10,0.8209,0.6667,0.9459,0.7692,0.8892
211,19,42,1,5,0.9104,0.7917,0.9767,0.8636,0.9583
212,12,49,0,6,0.9104,0.6667,1.0,0.8,0.8662
213,17,40,1,9,0.8507,0.6538,0.9756,0.7727,0.8977
214,19,45,0,3,0.9552,0.8636,1.0,0.9268,0.9697
215,25,35,1,6,0.8955,0.8065,0.9722,0.8772,0.9686
216,19,36,3,9,0.8209,0.6786,0.9231,0.76,0.859
217,11,46,0,10,0.8507,0.5238,1.0,0.6875,0.8986
218,14,41,2,10,0.8209,0.5833,0.9535,0.7,0.8876
219,18,42,1,6,0.8955,0.75,0.9767,0.8372,0.9564
220,10,51,0,6,0.9104,0.625,1.0,0.7692,0.9301
221,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.9101
222,14,43,2,8,0.8507,0.6364,0.9556,0.7368,0.9131
223,14,44,0,9,0.8657,0.6087,1.0,0.7568,0.8982
224,11,44,1,11,0.8209,0.5,0.9778,0.6471,0.8414
225,17,43,1,6,0.8955,0.7391,0.9773,0.8293,0.9269
226,18,36,1,12,0.806,0.6,0.973,0.7347,0.9288
227,17,42,0,8,0.8806,0.68,1.0,0.8095,0.9476
228,18,41,2,6,0.8806,0.75,0.9535,0.8182,0.8789
229,20,40,2,5,0.8955,0.8,0.9524,0.8511,0.9295
230,16,45,0,6,0.9104,0.7273,1.0,0.8421,0.9596
231,19,41,1,6,0.8955,0.76,0.9762,0.8444,0.9086
232,17,39,2,9,0.8358,0.6538,0.9512,0.7556,0.8884
233,17,44,1,5,0.9104,0.7727,0.9778,0.85,0.9172
234,14,43,2,8,0.8507,0.6364,0.9556,0.7368,0.9303
235,13,42,0,12,0.8209,0.52,1.0,0.6842,0.9324
236,14,48,1,4,0.9254,0.7778,0.9796,0.8485,0.9467
237,10,48,0,9,0.8657,0.5263,1.0,0.6897,0.9035
238,11,45,1,10,0.8358,0.5238,0.9783,0.6667,0.9141
239,17,43,1,6,0.8955,0.7391,0.9773,0.8293,0.9111
240,14,41,1,11,0.8209,0.56,0.9762,0.7,0.8895
241,18,42,1,6,0.8955,0.75,0.9767,0.8372,0.9128
242,11,49,1,6,0.8955,0.6471,0.98,0.7586,0.8576
243,17,40,1,9,0.8507,0.6538,0.9756,0.7727,0.9053
244,20,29,4,14,0.7313,0.5882,0.8788,0.6897,0.877
245,9,43,3,12,0.7761,0.4286,0.9348,0.5455,0.7971
246,19,39,0,9,0.8657,0.6786,1.0,0.8085,0.9112
247,19,39,3,6,0.8657,0.76,0.9286,0.8085,0.9619
248,16,40,1,10,0.8358,0.6154,0.9756,0.7442,0.8762
249,16,43,1,7,0.8806,0.6957,0.9773,0.8,0.9595
250,16,47,0,4,0.9403,0.8,1.0,0.8889,0.9543
251,16,41,0,10,0.8507,0.6154,1.0,0.7619,0.9184
252,15,40,1,11,0.8209,0.5769,0.9756,0.7143,0.8752
253,12,46,1,8,0.8657,0.6,0.9787,0.7273,0.933
254,20,41,0,6,0.9104,0.7692,1.0,0.8696,0.9353
255,14,46,2,5,0.8955,0.7368,0.9583,0.8,0.9112
256,15,49,0,3,0.9552,0.8333,1.0,0.9091,0.9388
257,22,37,2,6,0.8806,0.7857,0.9487,0.8462,0.9396
258,15,41,0,11,0.8358,0.5769,1.0,0.7317,0.9034
259,13,45,2,7,0.8657,0.65,0.9574,0.7429,0.8915
260,19,42,1,5,0.9104,0.7917,0.9767,0.8636,0.9632
261,8,46,0,13,0.806,0.381,1.0,0.5517,0.8054
262,14,37,0,16,0.7612,0.4667,1.0,0.6364,0.8441
263,13,47,0,7,0.8955,0.65,1.0,0.7879,0.9128
264,18,40,3,6,0.8657,0.75,0.9302,0.8,0.9564
265,21,35,3,8,0.8358,0.7241,0.9211,0.7925,0.9328
266,19,40,0,8,0.8806,0.7037,1.0,0.8261,0.937
267,12,48,0,7,0.8955,0.6316,1.0,0.7742,0.9298
268,11,43,0,13,0.806,0.4583,1.0,0.6286,0.8934
269,19,36,0,12,0.8209,0.6129,1.0,0.76,0.8701
270,9,51,0,7,0.8955,0.5625,1.0,0.72,0.9179
271,12,46,0,9,0.8657,0.5714,1.0,0.7273,0.8934
272,11,44,1,11,0.8209,0.5,0.9778,0.6471,0.8424
273,22,36,1,8,0.8657,0.7333,0.973,0.8302,0.9018
274,9,44,2,12,0.791,0.4286,0.9565,0.5625,0.8395
275,13,37,1,16,0.7463,0.4483,0.9737,0.6047,0.8412
276,15,43,0,9,0.8657,0.625,1.0,0.7692,0.8924
277,16,45,2,4,0.9104,0.8,0.9574,0.8421,0.9319
278,14,48,0,5,0.9254,0.7368,1.0,0.8485,0.9145
279,17,38,0,12,0.8209,0.5862,1.0,0.7391,0.8947
280,13,41,2,11,0.806,0.5417,0.9535,0.6667,0.8227
281,15,45,1,6,0.8955,0.7143,0.9783,0.8108,0.9048
282,15,46,2,4,0.9104,0.7895,0.9583,0.8333,0.9825
283,10,46,1,10,0.8358,0.5,0.9787,0.6452,0.9074
284,21,40,0,6,0.9104,0.7778,1.0,0.875,0.9556
285,16,44,0,7,0.8955,0.6957,1.0,0.8205,0.9437
286,15,45,0,7,0.8955,0.6818,1.0,0.8108,0.9232
287,11,45,2,9,0.8358,0.55,0.9574,0.6667,0.9457
288,11,45,0,11,0.8358,0.5,1.0,0.6667,0.8424
289,15,45,2,5,0.8955,0.75,0.9574,0.8108,0.9223
290,11,48,3,5,0.8806,0.6875,0.9412,0.7333,0.9314
291,18,40,1,8,0.8657,0.6923,0.9756,0.8,0.9353
292,17,37,0,13,0.806,0.5667,1.0,0.7234,0.8847
293,15,40,0,12,0.8209,0.5556,1.0,0.7143,0.9046
294,23,37,0,7,0.8955,0.7667,1.0,0.8679,0.9297
295,21,38,1,7,0.8806,0.75,0.9744,0.84,0.9368
296,13,47,1,6,0.8955,0.6842,0.9792,0.7879,0.9364
297,17,37,1,12,0.806,0.5862,0.9737,0.7234,0.873
298,12,49,0,6,0.9104,0.6667,1.0,0.8,0.9331
299,16,48,0,3,0.9552,0.8421,1.0,0.9143,0.9605
300,13,44,0,10,0.8507,0.5652,1.0,0.7222,0.9012
301,16,41,1,9,0.8507,0.64,0.9762,0.7619,0.9143
302,9,53,0,5,0.9254,0.6429,1.0,0.7826,0.876
303,15,44,2,6,0.8806,0.7143,0.9565,0.7895,0.9037
304,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.9111
305,15,38,1,13,0.791,0.5357,0.9744,0.6818,0.8617
306,17,41,3,6,0.8657,0.7391,0.9318,0.7907,0.916
307,15,42,1,9,0.8507,0.625,0.9767,0.75,0.8634
308,14,45,0,8,0.8806,0.6364,1.0,0.7778,0.9253
309,12,50,1,4,0.9254,0.75,0.9804,0.8276,0.9816
310,9,48,1,9,0.8507,0.5,0.9796,0.6429,0.915
311,12,44,0,11,0.8358,0.5217,1.0,0.6857,0.9101
312,16,42,2,7,0.8657,0.6957,0.9545,0.7805,0.9318
313,9,46,1,11,0.8209,0.45,0.9787,0.6,0.8723
314,15,45,1,6,0.8955,0.7143,0.9783,0.8108,0.8841
315,15,43,1,8,0.8657,0.6522,0.9773,0.7692,0.9595
316,18,42,0,7,0.8955,0.72,1.0,0.8372,0.9229
317,13,45,0,9,0.8657,0.5909,1.0,0.7429,0.8798
318,13,50,0,4,0.9403,0.7647,1.0,0.8667,0.9482
319,14,46,1,6,0.8955,0.7,0.9787,0.8,0.9415
320,15,40,4,8,0.8209,0.6522,0.9091,0.7143,0.913
321,9,53,0,5,0.9254,0.6429,1.0,0.7826,0.8922
322,16,42,1,8,0.8657,0.6667,0.9767,0.7805,0.8973
323,11,45,1,10,0.8358,0.5238,0.9783,0.6667,0.8986
324,14,40,6,7,0.806,0.6667,0.8696,0.6829,0.8892
325,16,42,1,8,0.8657,0.6667,0.9767,0.7805,0.9157
326,18,40,1,8,0.8657,0.6923,0.9756,0.8,0.9259
327,13,42,0,12,0.8209,0.52,1.0,0.6842,0.8619
328,20,38,1,8,0.8657,0.7143,0.9744,0.8163,0.9377
329,12,46,0,9,0.8657,0.5714,1.0,0.7273,0.9048
330,12,49,1,5,0.9104,0.7059,0.98,0.8,0.9271
331,15,44,1,7,0.8806,0.6818,0.9778,0.7895,0.9798
332,15,37,2,13,0.7761,0.5357,0.9487,0.6667,0.9011
333,16,47,1,3,0.9403,0.8421,0.9792,0.8889,0.9857
334,11,47,0,9,0.8657,0.55,1.0,0.7097,0.8426
335,6,51,0,10,0.8507,0.375,1.0,0.5455,0.7868
336,12,48,0,7,0.8955,0.6316,1.0,0.7742,0.9024
337,17,41,1,8,0.8657,0.68,0.9762,0.7907,0.9467
338,16,43,1,7,0.8806,0.6957,0.9773,0.8,0.9318
339,14,44,0,9,0.8657,0.6087,1.0,0.7568,0.8933
340,15,47,0,5,0.9254,0.75,1.0,0.8571,0.9245
341,10,53,1,3,0.9403,0.7692,0.9815,0.8333,0.9729
342,10,48,0,9,0.8657,0.5263,1.0,0.6897,0.8969
343,14,45,0,8,0.8806,0.6364,1.0,0.7778,0.9222
344,14,51,0,2,0.9701,0.875,1.0,0.9333,0.9853
345,16,42,1,8,0.8657,0.6667,0.9767,0.7805,0.937
346,17,43,0,7,0.8955,0.7083,1.0,0.8293,0.9322
347,15,39,3,10,0.806,0.6,0.9286,0.6977,0.8752
348,4,54,0,9,0.8657,0.3077,1.0,0.4706,0.792
349,17,39,1,10,0.8358,0.6296,0.975,0.7556,0.9157
350,22,36,1,8,0.8657,0.7333,0.973,0.8302,0.873
351,20,39,1,7,0.8806,0.7407,0.975,0.8333,0.9306
352,17,41,3,6,0.8657,0.7391,0.9318,0.7907,0.913
353,17,38,3,9,0.8209,0.6538,0.9268,0.7391,0.8977
354,12,48,0,7,0.8955,0.6316,1.0,0.7742,0.9189
355,18,45,0,4,0.9403,0.8182,1.0,0.9,0.9596
356,20,38,1,8,0.8657,0.7143,0.9744,0.8163,0.9267
357,17,45,1,4,0.9254,0.8095,0.9783,0.8718,0.9865
358,18,37,3,9,0.8209,0.6667,0.925,0.75,0.938
359,12,45,0,10,0.8507,0.5455,1.0,0.7059,0.9202
360,10,43,3,11,0.791,0.4762,0.9348,0.5882,0.8364
361,13,39,3,12,0.7761,0.52,0.9286,0.6341,0.8276
362,16,45,1,5,0.9104,0.7619,0.9783,0.8421,0.9265
363,15,40,1,11,0.8209,0.5769,0.9756,0.7143,0.9325
364,14,39,1,13,0.791,0.5185,0.975,0.6667,0.8991
365,16,44,1,6,0.8955,0.7273,0.9778,0.8205,0.9303
366,15,45,2,5,0.8955,0.75,0.9574,0.8108,0.9723
367,10,47,0,10,0.8507,0.5,1.0,0.6667,0.8202
368,19,42,2,4,0.9104,0.8261,0.9545,0.8636,0.9536
369,17,42,1,7,0.8806,0.7083,0.9767,0.8095,0.9186
370,17,38,1,11,0.8209,0.6071,0.9744,0.7391,0.9093
371,10,48,1,8,0.8657,0.5556,0.9796,0.6897,0.8061
372,19,37,2,9,0.8358,0.6786,0.9487,0.7755,0.8837
373,17,39,0,11,0.8358,0.6071,1.0,0.7556,0.8864
374,16,46,1,4,0.9254,0.8,0.9787,0.8649,0.9468
375,20,35,2,10,0.8209,0.6667,0.9459,0.7692,0.9225
376,18,37,1,11,0.8209,0.6207,0.9737,0.75,0.9074
377,9,52,2,4,0.9104,0.6923,0.963,0.75,0.9117
378,23,38,2,4,0.9104,0.8519,0.95,0.8846,0.9657
379,17,38,1,11,0.8209,0.6071,0.9744,0.7391,0.9194
380,20,41,1,5,0.9104,0.8,0.9762,0.8696,0.9657
381,13,50,1,3,0.9403,0.8125,0.9804,0.8667,0.9865
382,12,43,2,10,0.8209,0.5455,0.9556,0.6667,0.8232
383,11,48,2,6,0.8806,0.6471,0.96,0.7333,0.9176
384,14,43,0,10,0.8507,0.5833,1.0,0.7368,0.8876
385,13,51,1,2,0.9552,0.8667,0.9808,0.8966,0.9615
386,15,44,2,6,0.8806,0.7143,0.9565,0.7895,0.9141
387,13,46,0,8,0.8806,0.619,1.0,0.7647,0.9255
388,18,43,0,6,0.9104,0.75,1.0,0.8571,0.9603
389,13,49,2,3,0.9254,0.8125,0.9608,0.8387,0.9706
390,12,47,1,7,0.8806,0.6316,0.9792,0.75,0.9189
391,12,48,1,6,0.8955,0.6667,0.9796,0.7742,0.8821
392,17,42,0,8,0.8806,0.68,1.0,0.8095,0.9505
393,15,40,1,11,0.8209,0.5769,0.9756,0.7143,0.9456
394,16,43,3,5,0.8806,0.7619,0.9348,0.8,0.9431
395,10,45,3,9,0.8209,0.5263,0.9375,0.625,0.8629
396,25,37,1,4,0.9254,0.8621,0.9737,0.9091,0.9628
397,15,46,0,6,0.9104,0.7143,1.0,0.8333,0.9193
398,9,50,1,7,0.8806,0.5625,0.9804,0.6923,0.8934
399,19,41,2,5,0.8955,0.7917,0.9535,0.8444,0.9496
400,16,39,1,11,0.8209,0.5926,0.975,0.7273,0.875
401,8,48,0,11,0.8358,0.4211,1.0,0.5926,0.8936
402,20,37,0,10,0.8507,0.6667,1.0,0.8,0.9216
403,11,43,0,13,0.806,0.4583,1.0,0.6286,0.9196
404,12,42,0,13,0.806,0.48,1.0,0.6486,0.8114
405,14,43,1,9,0.8507,0.6087,0.9773,0.7368,0.8715
406,20,40,1,6,0.8955,0.7692,0.9756,0.8511,0.9812
407,13,50,0,4,0.9403,0.7647,1.0,0.8667,0.9471
408,16,41,3,7,0.8507,0.6957,0.9318,0.7619,0.9348
409,13,46,0,8,0.8806,0.619,1.0,0.7647,0.9234
410,15,41,0,11,0.8358,0.5769,1.0,0.7317,0.9034
411,13,46,1,7,0.8806,0.65,0.9787,0.7647,0.884
412,22,40,2,3,0.9254,0.88,0.9524,0.898,0.9771
413,14,43,2,8,0.8507,0.6364,0.9556,0.7368,0.9232
414,14,39,0,14,0.791,0.5,1.0,0.6667,0.8919
415,14,43,2,8,0.8507,0.6364,0.9556,0.7368,0.8889
416,11,52,0,4,0.9403,0.7333,1.0,0.8462,0.9705
417,10,51,1,5,0.9104,0.6667,0.9808,0.7692,0.8987
418,8,48,1,10,0.8358,0.4444,0.9796,0.5926,0.7914
419,20,37,1,9,0.8507,0.6897,0.9737,0.8,0.9664
420,9,52,0,6,0.9104,0.6,1.0,0.75,0.9667
421,18,38,0,11,0.8358,0.6207,1.0,0.766,0.9038
422,12,43,1,11,0.8209,0.5217,0.9773,0.6667,0.9348
423,16,40,1,10,0.8358,0.6154,0.9756,0.7442,0.8846
424,12,44,0,11,0.8358,0.5217,1.0,0.6857,0.8646
425,16,39,1,11,0.8209,0.5926,0.975,0.7273,0.9148
426,14,44,2,7,0.8657,0.6667,0.9565,0.7568,0.8986
427,16,43,1,7,0.8806,0.6957,0.9773,0.8,0.8854
428,16,41,3,7,0.8507,0.6957,0.9318,0.7619,0.9101
429,15,45,1,6,0.8955,0.7143,0.9783,0.8108,0.9327
430,10,43,2,12,0.791,0.4545,0.9556,0.5882,0.8778
431,16,44,2,5,0.8955,0.7619,0.9565,0.8205,0.912
432,17,48,1,1,0.9701,0.9444,0.9796,0.9444,0.9955
433,12,44,1,10,0.8358,0.5455,0.9778,0.6857,0.9343
434,17,40,1,9,0.8507,0.6538,0.9756,0.7727,0.9156
435,5,51,0,11,0.8358,0.3125,1.0,0.4762,0.7929
436,13,42,1,11,0.8209,0.5417,0.9767,0.6842,0.8963
437,10,45,0,12,0.8209,0.4545,1.0,0.625,0.9051
438,13,45,1,8,0.8657,0.619,0.9783,0.7429,0.8882
439,17,40,0,10,0.8507,0.6296,1.0,0.7727,0.8657
440,18,39,3,7,0.8507,0.72,0.9286,0.7826,0.9019
441,15,45,1,6,0.8955,0.7143,0.9783,0.8108,0.9462
442,17,43,0,7,0.8955,0.7083,1.0,0.8293,0.9312
443,14,45,0,8,0.8806,0.6364,1.0,0.7778,0.9182
444,13,43,2,9,0.8358,0.5909,0.9556,0.7027,0.8626
445,20,38,1,8,0.8657,0.7143,0.9744,0.8163,0.9148
446,18,43,1,5,0.9104,0.7826,0.9773,0.8571,0.9308
447,18,35,1,13,0.791,0.5806,0.9722,0.72,0.9185
448,20,36,0,11,0.8358,0.6452,1.0,0.7843,0.9328
449,17,40,0,10,0.8507,0.6296,1.0,0.7727,0.9324
450,12,42,2,11,0.806,0.5217,0.9545,0.6486,0.8913
451,17,41,0,9,0.8657,0.6538,1.0,0.7907,0.9259
452,17,37,0,13,0.806,0.5667,1.0,0.7234,0.9252
453,16,40,1,10,0.8358,0.6154,0.9756,0.7442,0.9353
454,19,42,0,6,0.9104,0.76,1.0,0.8636,0.9552
455,8,48,2,9,0.8358,0.4706,0.96,0.5926,0.8635
456,14,45,0,8,0.8806,0.6364,1.0,0.7778,0.9273
457,11,47,2,7,0.8657,0.6111,0.9592,0.7097,0.8764
458,12,42,0,13,0.806,0.48,1.0,0.6486,0.9533
459,15,42,0,10,0.8507,0.6,1.0,0.75,0.8743
460,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.9293
461,19,39,1,8,0.8657,0.7037,0.975,0.8085,0.9306
462,20,40,2,5,0.8955,0.8,0.9524,0.8511,0.9238
463,21,39,0,7,0.8955,0.75,1.0,0.8571,0.9231
464,12,44,2,9,0.8358,0.5714,0.9565,0.6857,0.9006
465,18,40,1,8,0.8657,0.6923,0.9756,0.8,0.9024
466,12,40,1,14,0.7761,0.4615,0.9756,0.6154,0.8734
467,14,43,2,8,0.8507,0.6364,0.9556,0.7368,0.9152
468,14,46,2,5,0.8955,0.7368,0.9583,0.8,0.9232
469,17,43,1,6,0.8955,0.7391,0.9773,0.8293,0.9407
470,17,41,0,9,0.8657,0.6538,1.0,0.7907,0.9353
471,16,41,0,10,0.8507,0.6154,1.0,0.7619,0.8977
472,26,35,0,6,0.9104,0.8125,1.0,0.8966,0.9384
473,11,48,1,7,0.8806,0.6111,0.9796,0.7333,0.9274
474,12,46,1,8,0.8657,0.6,0.9787,0.7273,0.834
475,24,36,1,6,0.8955,0.8,0.973,0.8727,0.9559
476,14,47,1,5,0.9104,0.7368,0.9792,0.8235,0.9276
477,19,38,3,7,0.8507,0.7308,0.9268,0.7917,0.9606
478,20,36,1,10,0.8358,0.6667,0.973,0.7843,0.945
479,14,46,2,5,0.8955,0.7368,0.9583,0.8,0.9287
480,21,41,0,5,0.9254,0.8077,1.0,0.8936,0.9493
481,13,45,1,8,0.8657,0.619,0.9783,0.7429,0.9037
482,16,44,0,7,0.8955,0.6957,1.0,0.8205,0.9565
483,12,46,0,9,0.8657,0.5714,1.0,0.7273,0.9161
484,14,43,0,10,0.8507,0.5833,1.0,0.7368,0.9205
485,10,47,1,9,0.8507,0.5263,0.9792,0.6667,0.9068
486,10,51,1,5,0.9104,0.6667,0.9808,0.7692,0.9474
487,11,49,2,5,0.8955,0.6875,0.9608,0.7586,0.9203
488,17,41,0,9,0.8657,0.6538,1.0,0.7907,0.9287
489,22,35,1,9,0.8507,0.7097,0.9722,0.8148,0.9095
490,15,38,0,14,0.791,0.5172,1.0,0.6818,0.9211
491,18,36,0,13,0.806,0.5806,1.0,0.7347,0.8952
492,19,37,2,9,0.8358,0.6786,0.9487,0.7755,0.8608
493,17,46,0,4,0.9403,0.8095,1.0,0.8947,0.9679
494,15,41,2,9,0.8358,0.625,0.9535,0.7317,0.8818
495,11,48,0,8,0.8806,0.5789,1.0,0.7333,0.8893
496,16,44,1,6,0.8955,0.7273,0.9778,0.8205,0.9182
497,14,47,2,4,0.9104,0.7778,0.9592,0.8235,0.941
498,11,45,2,9,0.8358,0.55,0.9574,0.6667,0.8755
499,19,38,2,8,0.8507,0.7037,0.95,0.7917,0.9019
500,14,47,0,6,0.9104,0.7,1.0,0.8235,0.9032
